StudentID,SchoolID,FirstName,LastName,DateOfBirth,Gender,EnrollmentDate,IsActive,EconomicStatus,ELL,SpecialEducation,IEPStatus,PerformanceLevel,AttendancePropensity
271,1,Kendrick,Smith,2019-04-10,Male,2023-01-31,1,Free,0,0,No IEP,66,0.72
272,1,Casey,Rodriguez,2014-01-12,Female,2023-10-31,1,Reduced,0,0,No IEP,70,0.89
273,1,Bailey,Rodriguez,2008-03-05,Other,2022-07-04,1,Full Price,1,0,Current IEP,36,0.6
274,1,Eden,Lee,2018-05-12,Other,2022-06-27,1,Reduced,0,0,No IEP,72,0.6
275,1,Casey,White,2009-02-15,Female,2022-09-07,1,Free,1,0,No IEP,72,0.85
276,1,Parker,Johnson,2007-06-28,Female,2023-11-23,1,Full Price,0,0,No IEP,77,0.93
277,1,Bailey,Davis,2019-12-27,Other,2022-08-24,0,Full Price,0,0,No IEP,95,0.92
278,1,Dakota,Hall,2007-07-07,Female,2023-10-09,1,Free,0,0,No IEP,67,0.75
279,1,Bailey,Walker,2013-07-16,Male,2024-01-28,1,Full Price,0,0,No IEP,50,0.84
280,1,Finley,Johnson,2016-02-14,Female,2023-11-26,1,Free,0,0,No IEP,31,0.71
281,1,Eden,Lee,2014-11-27,Other,2023-12-12,1,Reduced,0,0,No IEP,106,0.95
282,1,Oliver,Brown,2008-01-07,Other,2022-12-30,1,Reduced,0,0,No IEP,91,0.8
283,1,Parker,Young,2011-07-14,Female,2023-10-23,1,Reduced,0,0,No IEP,99,0.57
284,1,Dakota,Williams,2008-02-03,Other,2023-02-10,0,Full Price,1,0,No IEP,62,0.72
285,1,Gabriel,White,2014-02-12,Female,2024-02-12,1,Full Price,0,0,No IEP,78,0.88
286,1,Noah,Johnson,2011-01-01,Male,2023-10-08,1,Full Price,0,0,No IEP,64,0.74
287,1,Morgan,Garcia,2008-07-11,Other,2022-10-17,1,Free,0,0,No IEP,103,0.92
288,1,Eden,Smith,2015-10-23,Other,2023-04-19,1,Free,0,0,No IEP,84,0.72
289,1,Morgan,Martinez,2013-11-02,Female,2022-08-14,1,Free,1,0,No IEP,75,0.95
290,1,Morgan,Brown,2007-08-26,Male,2023-02-09,1,Reduced,0,0,No IEP,91,0.91
291,1,Kendrick,Walker,2020-08-20,Other,2023-07-08,1,Free,0,0,No IEP,77,0.73
292,1,Eden,Martinez,2006-05-16,Male,2022-11-23,1,Free,0,0,No IEP,18,0.54
293,1,Jordan,Garcia,2013-04-24,Female,2023-03-05,1,Reduced,0,0,No IEP,66,0.55
294,1,Noah,Rodriguez,2007-10-27,Other,2022-09-11,1,Reduced,0,1,No IEP,63,0.76
295,1,Gabriel,Young,2012-10-26,Female,2023-11-16,1,Reduced,0,0,No IEP,51,0.92
296,1,Kendrick,Miller,2007-04-02,Female,2022-10-28,1,Full Price,0,0,No IEP,59,0.66
297,1,Morgan,Johnson,2011-09-17,Male,2022-09-27,1,Free,0,0,No IEP,69,0.88
298,1,Dakota,Walker,2010-10-04,Male,2023-08-17,1,Full Price,1,0,No IEP,55,0.94
299,1,Isaiah,Johnson,2017-02-02,Female,2023-03-05,1,Free,0,0,No IEP,51,0.97
300,1,Dakota,Davis,2008-10-16,Other,2024-01-04,1,Free,0,0,No IEP,71,0.97
301,1,Bailey,Miller,2018-01-22,Male,2023-07-26,1,Free,0,0,No IEP,75,0.97
302,1,Logan,Hall,2018-08-28,Other,2022-12-01,1,Full Price,0,0,No IEP,65,0.75
303,1,Oliver,Walker,2010-05-04,Other,2022-10-11,1,Reduced,0,0,No IEP,72,0.89
304,1,Parker,Allen,2006-02-22,Male,2023-02-28,1,Full Price,0,1,No IEP,51,0.92
305,1,Isaiah,White,2010-04-06,Male,2023-09-23,1,Free,0,0,No IEP,21,0.83
306,1,Alex,White,2014-07-11,Male,2022-08-26,1,Free,1,0,No IEP,64,0.8
307,1,Harper,Garcia,2015-03-25,Male,2023-05-30,1,Full Price,0,0,No IEP,109,0.97
308,1,Parker,Brown,2014-05-22,Other,2023-09-04,1,Free,0,0,No IEP,74,0.88
309,1,Dakota,Martinez,2008-11-22,Other,2023-05-25,1,Reduced,0,0,No IEP,63,0.8
310,1,Dakota,Allen,2016-08-19,Female,2023-06-02,1,Full Price,0,0,No IEP,96,0.97
311,1,Dakota,Johnson,2008-08-10,Male,2022-12-06,1,Reduced,1,0,No IEP,109,0.9
312,1,Harper,Johnson,2010-08-12,Male,2022-12-27,1,Reduced,0,0,No IEP,78,0.89
313,1,Gabriel,Rodriguez,2010-05-03,Female,2023-07-20,1,Reduced,0,0,No IEP,72,0.8
314,1,Oliver,Smith,2012-09-01,Female,2024-02-16,1,Free,0,0,No IEP,47,0.6
315,1,Oliver,Johnson,2011-02-02,Female,2024-01-15,1,Reduced,0,1,No IEP,79,0.71
316,1,Parker,Jones,2013-04-22,Other,2023-06-20,1,Free,0,0,No IEP,91,0.95
317,1,Oliver,Hall,2013-01-04,Female,2022-08-25,1,Full Price,0,0,No IEP,71,0.9
318,1,Gabriel,White,2019-08-10,Female,2022-09-05,1,Full Price,0,0,No IEP,79,0.89
319,1,Oliver,Johnson,2017-06-05,Female,2024-02-05,1,Reduced,1,0,No IEP,66,0.91
320,1,Eden,Martinez,2019-11-10,Female,2022-12-26,1,Full Price,0,0,No IEP,48,0.71
321,1,Morgan,Williams,2008-01-01,Other,2022-10-13,1,Free,1,0,No IEP,78,0.78
322,1,Isaiah,Brown,2018-01-28,Other,2023-09-30,1,Full Price,0,0,Current IEP,103,0.97
323,1,Finley,Allen,2011-09-26,Male,2024-02-04,1,Free,0,1,No IEP,76,0.94
324,1,Gabriel,Miller,2008-10-27,Female,2024-05-19,1,Free,0,0,No IEP,56,0.83
325,1,Alex,Davis,2013-05-27,Female,2023-03-14,1,Free,0,0,No IEP,71,0.72
326,1,Isaiah,Smith,2014-01-11,Female,2022-10-13,1,Free,0,0,No IEP,58,0.6
327,1,Casey,Allen,2017-10-24,Other,2023-06-22,1,Full Price,0,0,No IEP,90,0.89
328,1,Gabriel,Hall,2007-11-22,Other,2024-04-18,0,Reduced,0,0,No IEP,63,0.76
329,1,Harper,Williams,2017-10-01,Male,2023-03-14,1,Full Price,0,0,No IEP,71,0.97
330,1,Harper,Rodriguez,2018-03-20,Female,2024-05-09,1,Free,1,0,No IEP,93,0.71
331,1,Kendrick,Brown,2013-01-12,Female,2023-05-25,1,Reduced,0,0,No IEP,93,0.91
332,1,Oliver,Brown,2014-01-16,Male,2023-10-01,1,Reduced,0,0,No IEP,58,0.92
333,1,Jordan,Johnson,2019-09-25,Female,2022-09-08,1,Full Price,0,0,No IEP,60,0.76
334,1,Dakota,Hall,2010-12-22,Female,2022-09-27,1,Full Price,0,0,No IEP,40,0.82
335,1,Harper,Rodriguez,2014-06-19,Female,2023-09-01,0,Free,0,0,No IEP,46,0.85
336,1,Logan,White,2018-11-28,Other,2022-09-10,1,Free,0,0,No IEP,14,0.75
337,1,Bailey,Davis,2011-02-21,Male,2024-03-20,1,Reduced,0,0,No IEP,64,0.74
338,1,Dakota,Williams,2009-09-15,Male,2024-03-23,1,Free,0,0,No IEP,94,0.5
339,1,Jordan,Smith,2012-03-12,Male,2024-03-12,1,Free,0,1,No IEP,74,0.91
340,1,Casey,Williams,2011-04-19,Other,2022-12-18,1,Reduced,0,0,No IEP,78,0.81
341,1,Harper,Walker,2020-04-15,Female,2022-12-01,1,Free,0,0,Current IEP,89,0.93
342,1,Eden,Davis,2011-07-22,Other,2024-03-04,1,Reduced,0,0,No IEP,58,0.92
343,1,Isaiah,White,2012-12-04,Male,2023-03-20,1,Full Price,1,0,No IEP,62,0.79
344,1,Dakota,Johnson,2014-02-24,Female,2022-11-29,1,Full Price,0,0,No IEP,96,0.92
345,1,Oliver,Hall,2018-06-15,Male,2023-01-22,1,Reduced,0,1,No IEP,72,0.79
346,1,Gabriel,Allen,2011-09-09,Other,2024-04-05,1,Free,0,0,No IEP,78,0.96
347,1,Gabriel,Garcia,2013-01-20,Male,2023-03-02,1,Reduced,0,1,No IEP,52,0.97
348,1,Dakota,Young,2006-07-16,Female,2023-05-12,1,Free,0,0,Current IEP,49,0.77
349,1,Kendrick,Johnson,2018-07-04,Other,2024-03-05,1,Free,0,0,No IEP,83,0.91
350,1,Parker,Rodriguez,2006-03-07,Other,2022-08-14,1,Full Price,0,0,No IEP,73,0.92
351,1,Finley,Rodriguez,2007-04-10,Other,2023-01-08,1,Full Price,0,0,No IEP,73,0.71
352,1,Logan,Hall,2007-12-05,Female,2023-10-13,1,Full Price,0,0,No IEP,34,0.77
353,1,Bailey,Martinez,2010-08-24,Male,2022-12-22,1,Full Price,0,0,No IEP,46,0.96
354,1,Casey,Lee,2008-06-25,Other,2022-11-23,1,Free,0,0,Evaluation Pending,41,0.62
355,1,Alex,Brown,2019-09-13,Female,2022-11-23,0,Free,1,0,No IEP,63,0.9
356,1,Noah,Smith,2006-01-24,Other,2023-08-20,1,Free,0,0,No IEP,86,0.89
357,1,Jordan,Allen,2015-02-08,Female,2023-07-10,1,Reduced,0,0,No IEP,86,0.88
358,2,Parker,Brown,2006-11-10,Female,2023-01-02,1,Reduced,1,0,No IEP,85,0.81
359,2,Noah,Rodriguez,2013-12-11,Male,2022-09-25,0,Reduced,0,0,No IEP,52,0.96
360,2,Casey,Brown,2009-07-23,Male,2022-10-27,1,Full Price,0,0,No IEP,88,0.98
361,2,Dakota,Allen,2013-05-24,Other,2024-01-29,1,Free,0,0,No IEP,26,0.79
362,2,Eden,Garcia,2010-09-23,Female,2022-12-06,0,Reduced,0,1,Current IEP,79,0.57
363,2,Harper,Walker,2010-11-01,Male,2023-11-14,1,Full Price,0,0,No IEP,41,0.75
364,2,Dakota,Jones,2015-09-19,Other,2023-04-08,1,Free,0,0,No IEP,98,0.95
365,2,Parker,Smith,2018-06-03,Male,2022-09-02,1,Full Price,0,0,No IEP,77,0.88
366,2,Gabriel,Garcia,2018-11-27,Female,2024-01-25,1,Full Price,0,0,No IEP,56,0.92
367,2,Gabriel,Hall,2016-06-06,Other,2024-01-22,1,Free,0,0,No IEP,76,0.9
368,2,Isaiah,Martinez,2011-11-02,Other,2024-02-18,1,Full Price,0,0,No IEP,94,0.88
369,2,Eden,Williams,2013-07-27,Male,2023-11-29,1,Reduced,1,1,No IEP,68,0.71
370,2,Logan,Smith,2019-11-13,Female,2023-11-08,1,Reduced,1,0,No IEP,70,0.95
371,2,Jordan,Martinez,2017-09-12,Male,2023-08-25,1,Reduced,0,0,No IEP,37,0.94
372,2,Casey,Davis,2007-05-27,Other,2024-02-22,1,Full Price,0,0,No IEP,41,0.94
373,2,Isaiah,Young,2006-05-03,Female,2023-05-02,1,Free,0,0,No IEP,72,0.94
374,2,Gabriel,Lee,2016-12-17,Other,2023-12-02,1,Full Price,1,0,No IEP,29,0.78
375,2,Bailey,Lee,2013-12-04,Other,2023-08-31,1,Full Price,0,0,No IEP,11,0.79
376,2,Noah,Hall,2020-08-27,Male,2024-02-12,1,Free,0,0,No IEP,45,0.77
377,2,Jordan,Miller,2020-10-25,Male,2023-09-28,1,Free,0,0,No IEP,88,0.92
378,2,Gabriel,Allen,2018-02-24,Male,2024-01-01,1,Reduced,0,1,No IEP,87,0.93
379,2,Eden,Lee,2007-03-13,Female,2023-01-28,1,Full Price,0,0,No IEP,76,0.97
380,2,Morgan,Williams,2007-11-08,Male,2023-06-04,1,Free,0,1,No IEP,69,0.97
381,2,Dakota,Young,2008-02-12,Other,2023-03-16,1,Reduced,0,0,No IEP,44,0.82
382,2,Dakota,Young,2008-09-12,Female,2022-10-14,1,Full Price,0,1,No IEP,67,0.95
383,2,Oliver,Allen,2012-01-15,Female,2022-11-27,0,Full Price,0,1,No IEP,81,0.91
384,2,Bailey,Brown,2011-06-24,Male,2023-09-09,1,Free,0,0,No IEP,64,0.7
385,2,Oliver,Johnson,2008-02-11,Female,2022-08-15,0,Reduced,0,0,No IEP,64,0.93
386,2,Noah,Brown,2014-04-19,Female,2024-03-05,1,Reduced,0,0,No IEP,54,0.88
387,2,Finley,Rodriguez,2006-05-01,Female,2023-05-07,1,Full Price,0,0,No IEP,73,0.77
388,2,Noah,Lee,2018-09-13,Female,2022-08-13,1,Free,0,0,No IEP,53,0.95
389,2,Logan,Williams,2013-04-24,Other,2022-12-31,1,Free,0,0,No IEP,42,0.55
390,2,Morgan,Jones,2015-07-20,Male,2022-10-04,1,Free,0,0,No IEP,45,0.76
391,2,Kendrick,Hall,2008-04-28,Female,2023-04-10,1,Reduced,0,0,Current IEP,75,0.76
392,2,Noah,Allen,2008-04-21,Male,2023-04-11,1,Free,0,0,No IEP,58,0.81
393,2,Morgan,Miller,2017-03-15,Female,2023-04-02,1,Free,0,0,No IEP,95,0.9
394,2,Dakota,Lee,2008-03-08,Female,2023-07-29,1,Free,0,0,No IEP,20,0.77
395,2,Alex,Young,2014-08-27,Other,2023-01-29,1,Full Price,0,0,No IEP,91,0.84
396,2,Finley,Walker,2012-07-22,Female,2022-12-18,1,Free,0,0,No IEP,77,0.89
397,2,Isaiah,Johnson,2017-03-05,Other,2024-03-10,1,Free,0,0,No IEP,67,0.81
398,2,Morgan,Martinez,2017-11-08,Male,2023-12-14,1,Reduced,1,1,No IEP,74,0.92
399,2,Parker,Garcia,2014-09-16,Male,2022-12-12,1,Free,0,1,No IEP,69,0.69
400,2,Harper,Miller,2009-06-22,Male,2023-10-08,1,Free,0,1,No IEP,49,0.66
401,2,Harper,Young,2014-03-02,Other,2022-11-21,1,Free,0,0,Current IEP,90,0.93
402,2,Casey,Miller,2020-08-04,Female,2024-01-10,1,Free,0,0,No IEP,60,0.9
403,2,Isaiah,Allen,2015-10-09,Female,2024-05-15,1,Free,0,0,No IEP,71,0.77
404,2,Parker,White,2010-03-06,Male,2022-11-27,1,Reduced,1,0,No IEP,54,0.78
405,2,Jordan,Miller,2016-10-22,Male,2022-11-20,1,Free,0,0,No IEP,83,0.81
406,2,Jordan,Walker,2016-03-10,Female,2023-12-16,1,Full Price,0,0,No IEP,58,0.63
407,2,Gabriel,Miller,2018-11-23,Female,2023-03-24,1,Free,0,0,No IEP,6,0.92
408,2,Parker,Johnson,2014-11-13,Other,2023-11-02,1,Reduced,0,0,No IEP,89,0.97
409,2,Noah,Jones,2006-03-19,Female,2024-02-11,1,Reduced,0,0,No IEP,25,0.76
410,2,Logan,Young,2016-12-07,Male,2023-09-01,1,Free,0,0,Current IEP,74,0.72
411,2,Logan,Smith,2010-10-14,Male,2023-09-06,1,Full Price,0,0,No IEP,70,0.94
412,2,Oliver,Miller,2011-02-25,Other,2022-08-14,1,Free,0,0,No IEP,21,0.85
413,2,Alex,Hall,2016-01-01,Male,2023-06-21,1,Free,0,0,No IEP,39,0.78
414,2,Gabriel,Rodriguez,2014-03-04,Male,2023-02-11,1,Full Price,1,0,No IEP,73,0.79
415,2,Alex,Jones,2007-08-04,Female,2023-06-24,0,Full Price,0,0,No IEP,93,0.9
416,2,Gabriel,Brown,2013-08-24,Other,2023-04-12,1,Full Price,0,0,No IEP,46,0.72
417,2,Jordan,Williams,2014-07-28,Other,2023-05-22,1,Full Price,1,0,No IEP,68,0.93
418,2,Eden,White,2013-01-02,Other,2024-05-08,1,Full Price,0,0,No IEP,94,0.97
419,2,Parker,Miller,2008-05-13,Other,2023-03-22,1,Full Price,0,1,No IEP,48,0.65
420,2,Harper,Williams,2006-07-03,Male,2023-01-29,1,Reduced,0,0,No IEP,12,0.51
421,2,Dakota,White,2019-08-24,Other,2022-09-15,1,Free,1,0,No IEP,80,0.93
422,2,Isaiah,Jones,2007-06-14,Female,2024-02-17,1,Reduced,0,1,Current IEP,74,0.72
423,2,Parker,White,2012-06-07,Other,2022-08-16,1,Full Price,0,0,No IEP,23,0.5
424,2,Oliver,Brown,2010-11-28,Female,2022-11-13,1,Free,0,0,No IEP,64,0.78
425,2,Casey,Garcia,2014-07-27,Other,2024-01-16,1,Full Price,0,1,No IEP,37,0.52
426,2,Finley,Walker,2011-03-04,Other,2022-12-03,1,Reduced,0,0,No IEP,72,0.78
427,2,Noah,White,2008-08-11,Male,2022-11-18,1,Free,1,0,No IEP,99,0.9
428,2,Harper,Hall,2009-03-21,Female,2022-09-05,1,Free,0,1,Current IEP,71,0.92
429,2,Dakota,Rodriguez,2010-09-04,Other,2024-01-02,1,Free,0,0,No IEP,91,0.94
430,2,Finley,White,2015-05-08,Other,2023-02-14,1,Full Price,0,0,No IEP,45,0.69
431,2,Kendrick,Allen,2019-11-27,Female,2022-07-14,1,Free,1,0,No IEP,66,0.94
432,2,Morgan,Johnson,2013-10-04,Other,2023-10-11,1,Reduced,1,1,Current IEP,74,0.96
433,2,Bailey,Hall,2009-11-24,Female,2023-05-21,1,Free,0,1,Current IEP,79,0.92
434,2,Oliver,Johnson,2007-06-15,Other,2023-07-30,1,Free,0,0,No IEP,90,0.96
435,2,Harper,Lee,2014-05-04,Other,2022-07-31,1,Reduced,0,0,No IEP,56,0.82
436,2,Jordan,Rodriguez,2009-09-18,Male,2023-08-27,1,Reduced,0,1,No IEP,87,0.96
437,2,Jordan,Williams,2020-06-08,Female,2022-07-15,1,Free,0,0,No IEP,64,0.91
438,2,Oliver,Allen,2009-09-18,Other,2023-10-13,1,Free,0,0,No IEP,53,0.96
439,2,Eden,Lee,2020-12-08,Other,2023-04-24,1,Free,0,0,No IEP,85,0.74
440,2,Bailey,Young,2014-10-15,Female,2023-07-08,1,Free,0,1,No IEP,39,0.75
441,2,Alex,White,2016-07-23,Male,2024-03-27,1,Free,0,0,No IEP,97,0.72
442,2,Logan,Brown,2011-02-20,Male,2023-09-29,1,Reduced,0,0,No IEP,78,0.72
443,2,Morgan,Allen,2018-07-23,Female,2023-11-23,1,Free,1,0,No IEP,80,0.93
444,2,Isaiah,Smith,2020-10-02,Other,2023-09-09,1,Free,0,0,No IEP,62,0.9
445,2,Gabriel,Walker,2006-02-28,Other,2023-06-25,1,Reduced,0,0,No IEP,60,0.79
446,2,Jordan,Brown,2020-06-22,Male,2023-11-25,1,Free,1,0,No IEP,67,0.88
447,2,Parker,Miller,2015-07-02,Female,2023-06-14,1,Full Price,0,0,No IEP,98,0.82
448,2,Gabriel,Rodriguez,2018-06-05,Female,2022-09-27,1,Free,0,0,No IEP,38,0.95
449,2,Bailey,Miller,2013-02-10,Other,2024-04-30,1,Reduced,0,0,No IEP,65,0.79
450,2,Finley,Walker,2006-11-23,Male,2024-04-06,1,Free,0,0,No IEP,106,0.98
451,2,Harper,Lee,2007-03-13,Male,2023-10-29,1,Full Price,1,0,No IEP,69,0.7
452,2,Noah,Smith,2016-07-27,Female,2023-09-03,1,Full Price,0,0,No IEP,96,0.95
453,2,Parker,Williams,2006-03-18,Female,2022-08-22,1,Reduced,0,0,No IEP,70,0.77
454,2,Gabriel,Jones,2010-09-02,Female,2022-11-22,1,Free,1,0,No IEP,59,0.96
455,2,Gabriel,Lee,2017-01-19,Male,2024-03-16,1,Free,0,0,No IEP,59,0.95
456,2,Oliver,Williams,2009-04-20,Other,2022-08-04,1,Free,0,0,No IEP,26,0.91
457,2,Morgan,Smith,2007-10-02,Female,2023-04-01,1,Free,0,0,No IEP,60,0.73
458,2,Isaiah,Walker,2007-11-15,Female,2024-05-04,1,Free,0,0,No IEP,77,0.8
459,2,Harper,Hall,2016-03-27,Other,2023-11-28,1,Full Price,0,0,No IEP,106,0.68
460,2,Logan,Young,2013-09-28,Female,2023-04-23,1,Free,0,0,No IEP,65,0.92
461,2,Oliver,Smith,2013-12-07,Female,2023-07-22,1,Free,0,0,No IEP,99,0.9
462,2,Bailey,Brown,2016-02-03,Male,2023-04-09,0,Full Price,1,0,No IEP,73,0.91
463,2,Kendrick,Garcia,2020-05-10,Male,2023-05-25,1,Free,0,0,No IEP,42,0.56
464,2,Eden,Young,2020-02-25,Male,2022-08-30,1,Free,0,0,No IEP,68,0.77
465,2,Casey,Walker,2017-02-06,Male,2023-05-19,1,Reduced,0,1,Current IEP,99,0.92
466,2,Noah,Garcia,2016-06-28,Female,2023-11-05,1,Free,0,0,No IEP,105,0.96
467,2,Casey,Lee,2020-09-02,Male,2023-12-06,1,Full Price,1,0,No IEP,23,0.55
468,2,Kendrick,Jones,2009-06-24,Female,2023-01-29,1,Reduced,0,0,Current IEP,60,0.74
469,2,Harper,Williams,2007-02-01,Other,2022-07-12,0,Full Price,0,0,No IEP,98,0.7
470,2,Casey,Williams,2016-01-14,Other,2023-02-08,1,Free,1,0,No IEP,75,0.72
471,2,Alex,Williams,2013-03-07,Female,2023-11-04,1,Reduced,0,0,No IEP,77,0.9
472,2,Gabriel,Allen,2007-05-27,Female,2023-11-14,1,Reduced,0,0,No IEP,45,0.55
473,2,Oliver,Smith,2018-12-22,Male,2023-12-11,1,Full Price,0,0,No IEP,21,0.84
474,2,Gabriel,Davis,2007-10-06,Male,2022-10-20,1,Reduced,0,0,No IEP,55,0.95
475,2,Eden,Hall,2012-06-01,Female,2023-02-05,1,Reduced,0,0,No IEP,97,0.89
476,2,Gabriel,White,2007-10-24,Female,2024-05-08,1,Full Price,0,0,No IEP,62,0.9
477,2,Finley,Lee,2007-11-10,Other,2024-03-17,1,Reduced,0,0,No IEP,107,0.89
478,2,Kendrick,White,2011-05-18,Female,2024-01-14,1,Free,0,0,No IEP,67,0.92
479,2,Dakota,Hall,2016-03-20,Female,2022-10-16,1,Reduced,0,0,Current IEP,103,0.94
480,2,Kendrick,Walker,2010-10-16,Other,2024-03-17,1,Free,0,0,No IEP,63,0.74
481,2,Jordan,Davis,2014-07-14,Other,2023-11-02,1,Free,0,0,No IEP,83,0.62
482,2,Kendrick,Brown,2016-05-15,Female,2022-08-04,1,Reduced,0,0,No IEP,81,0.96
483,2,Morgan,Garcia,2006-06-20,Male,2024-01-19,1,Free,0,1,No IEP,25,0.76
484,2,Casey,Allen,2017-06-25,Male,2024-01-10,1,Reduced,0,0,No IEP,61,0.89
485,2,Bailey,Davis,2008-08-02,Male,2022-11-10,1,Free,0,0,No IEP,83,0.89
486,2,Bailey,Miller,2011-04-19,Female,2023-04-24,0,Reduced,0,0,Current IEP,86,0.96
487,2,Isaiah,Lee,2008-04-11,Female,2023-04-14,1,Reduced,0,0,Current IEP,48,0.94
488,2,Jordan,Miller,2016-10-27,Female,2022-12-17,1,Free,0,0,Current IEP,83,0.88
489,2,Morgan,Garcia,2010-08-16,Other,2023-10-15,1,Full Price,0,0,No IEP,64,0.96
490,2,Dakota,Johnson,2007-06-07,Other,2024-05-24,1,Reduced,0,1,No IEP,89,0.88
491,2,Alex,White,2006-03-01,Male,2023-07-25,1,Free,0,0,No IEP,81,0.91
492,2,Oliver,Allen,2010-03-01,Other,2024-05-01,1,Reduced,0,0,No IEP,77,0.95
493,2,Noah,White,2017-04-23,Other,2023-01-20,0,Free,0,0,No IEP,44,0.91
494,2,Logan,Rodriguez,2008-03-27,Other,2023-05-08,1,Reduced,0,0,No IEP,75,0.93
495,2,Eden,Lee,2015-09-21,Other,2023-09-08,1,Full Price,1,0,No IEP,95,0.8
496,2,Finley,Davis,2017-11-23,Female,2023-04-15,1,Free,0,0,Current IEP,36,0.7
497,2,Gabriel,Smith,2014-09-26,Male,2022-07-22,1,Full Price,0,0,No IEP,83,0.95
498,2,Casey,Martinez,2010-08-04,Female,2023-10-23,1,Reduced,1,0,No IEP,71,0.54
499,2,Alex,Martinez,2011-12-16,Female,2023-10-24,1,Full Price,0,0,Current IEP,59,0.77
500,2,Dakota,Young,2016-07-24,Female,2023-01-08,1,Full Price,1,0,No IEP,106,0.93
501,2,Finley,Young,2019-05-23,Other,2023-02-17,1,Full Price,0,1,No IEP,46,0.95
502,2,Gabriel,White,2017-08-08,Male,2022-12-12,1,Reduced,0,0,No IEP,67,0.9
503,2,Alex,Young,2010-08-12,Other,2023-11-19,1,Reduced,0,0,No IEP,49,0.55
504,2,Harper,Jones,2012-02-01,Male,2023-01-25,1,Free,0,0,No IEP,16,0.76
505,2,Logan,Johnson,2014-09-26,Male,2023-08-29,1,Reduced,0,1,Current IEP,62,0.72
506,2,Casey,Jones,2008-11-05,Other,2023-07-02,1,Full Price,0,0,No IEP,97,0.73
507,2,Morgan,Smith,2008-04-22,Other,2023-09-15,1,Free,0,0,No IEP,76,0.75
508,2,Noah,Smith,2008-07-03,Other,2023-01-20,1,Full Price,1,0,No IEP,78,0.8
509,2,Eden,White,2012-06-03,Other,2023-08-11,1,Free,0,0,No IEP,65,0.93
510,2,Kendrick,Allen,2010-05-09,Other,2023-08-21,1,Reduced,0,0,No IEP,99,0.91
511,2,Jordan,Davis,2018-04-20,Other,2023-07-27,1,Free,0,0,No IEP,45,0.61
512,2,Alex,Williams,2013-04-26,Female,2023-08-21,1,Reduced,0,0,No IEP,97,0.89
513,2,Dakota,Walker,2015-01-02,Male,2023-03-21,1,Reduced,0,0,Current IEP,40,0.63
514,2,Isaiah,Walker,2016-04-05,Male,2023-03-18,1,Free,0,0,No IEP,49,0.89
515,2,Harper,Davis,2009-08-20,Male,2022-11-17,1,Full Price,0,1,No IEP,72,0.95
516,2,Morgan,Smith,2012-09-25,Female,2022-10-09,1,Reduced,0,0,No IEP,96,0.9
517,2,Morgan,Miller,2006-04-11,Female,2022-12-30,1,Free,0,0,No IEP,66,0.79
518,2,Parker,Allen,2013-12-15,Female,2024-04-30,1,Free,0,0,Evaluation Pending,79,0.95
519,2,Casey,Garcia,2013-02-20,Other,2023-12-15,1,Free,0,0,No IEP,49,0.62
520,2,Finley,Rodriguez,2008-09-16,Female,2023-03-05,1,Free,0,0,No IEP,52,0.91
521,2,Alex,Lee,2007-03-25,Female,2024-02-11,1,Free,0,1,No IEP,52,0.82
522,2,Harper,Garcia,2006-11-20,Male,2023-01-30,1,Free,1,0,No IEP,42,0.79
523,2,Morgan,Martinez,2016-09-14,Male,2023-04-16,1,Reduced,0,0,No IEP,76,0.77
524,2,Eden,Young,2011-10-26,Other,2023-07-24,1,Full Price,0,0,Current IEP,36,0.74
525,2,Dakota,Rodriguez,2020-06-02,Female,2023-03-02,1,Free,0,0,No IEP,56,0.93
526,2,Dakota,Jones,2011-12-23,Other,2022-12-17,1,Free,0,0,No IEP,70,0.67
527,2,Noah,Johnson,2012-11-25,Other,2023-06-17,1,Reduced,1,0,Current IEP,87,0.91
528,2,Harper,Johnson,2012-01-10,Male,2023-06-21,1,Free,0,0,No IEP,77,0.94
529,2,Harper,Young,2008-03-22,Female,2023-03-14,1,Reduced,0,0,No IEP,74,0.54
530,2,Isaiah,Davis,2011-04-27,Male,2023-01-30,1,Free,0,0,Current IEP,104,0.93
531,2,Oliver,Jones,2012-02-23,Other,2024-04-02,1,Reduced,0,0,No IEP,94,0.74
532,2,Kendrick,Walker,2009-02-10,Male,2023-12-10,1,Full Price,0,0,No IEP,71,0.84
533,2,Alex,Jones,2012-09-14,Female,2023-09-27,1,Full Price,0,0,No IEP,59,0.75
534,2,Bailey,Garcia,2006-05-11,Male,2024-05-22,0,Reduced,0,0,No IEP,60,0.98
535,2,Isaiah,Garcia,2009-11-25,Other,2023-12-02,1,Reduced,0,0,No IEP,97,0.94
536,2,Harper,Rodriguez,2011-11-11,Male,2022-07-14,1,Free,0,1,No IEP,47,0.57
537,2,Noah,Brown,2007-11-22,Other,2023-12-25,1,Reduced,0,0,No IEP,37,0.95
538,2,Morgan,Lee,2006-08-05,Female,2023-05-18,1,Reduced,0,0,No IEP,43,0.71
539,2,Parker,Martinez,2019-04-24,Male,2023-11-18,1,Full Price,0,0,No IEP,2,0.58
540,2,Isaiah,Hall,2011-09-19,Other,2023-06-14,1,Free,0,0,No IEP,7,0.69
541,2,Noah,Young,2017-10-19,Male,2022-09-27,1,Full Price,0,0,Current IEP,78,0.59
